Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2021-08-30,22.60979652404785,22.963572419378465,22.473269615708634,22.751307262334937,262580000
2021-08-31,22.3117733001709,22.62075868040585,22.047640789736928,22.62075868040585,259850000
2021-09-01,22.367591857910156,22.622754957763057,22.28386700045794,22.41144855038439,201767000
2021-09-02,22.322736740112305,22.51909280352411,22.222067304803737,22.444337387679806,187834000
2021-09-03,22.768274307250977,22.91080616281464,22.12737809725463,22.2519691858628,280532000
2021-09-07,22.587871551513672,22.82409582004607,22.44832820926423,22.75831172620733,198107000
2021-09-08,22.26592445373535,22.53603785625392,21.905107228441466,22.439355044930288,254434000
2021-09-09,22.10445213317871,22.464271249955324,22.05860308506016,22.239010734032167,196856000
2021-09-10,22.404470443725586,22.55198511877038,22.197150672313043,22.2748946360381,248376000
2021-09-13,22.079538345336914,22.888882461215875,21.786499434109167,22.609797693327096,297500000
2021-09-14,22.16924285888672,22.336692569612442,22.013753027023114,22.202133951589552,199755000
2021-09-15,22.26791763305664,22.29383355511717,21.894144334606132,22.236022722228473,166538000
2021-09-16,22.16924285888672,22.20412821528791,21.855272750166648,22.110435843651945,156033000
2021-09-17,21.82836151123047,22.247983887075033,21.758590795663608,22.227052672404977,294503000
2021-09-20,21.043935775756836,21.362888683857676,20.594410879277827,21.076826867613953,349440000
2021-09-21,21.176502227783203,21.354915649191057,20.88147094862816,21.346942396030226,204688000
2021-09-22,21.86922836303711,21.888165314452635,21.126664510196306,21.296108496012426,268726000
2021-09-23,22.40845489501953,22.461281014018834,21.818390548782627,22.067572722802016,248555000
2021-09-24,22.00876808166504,22.076546431149566,21.789488429342764,21.997804384215325,217655000
2021-09-27,21.58914566040039,21.7276909027937,21.255242424863432,21.638981339967028,245215000
2021-09-28,20.63128662109375,21.348932496688196,20.58344330923957,21.144603190689022,343069000
2021-09-29,20.44988250732422,20.94824684688675,20.400044932702517,20.87149907318932,218394000
2021-09-30,20.648235321044922,20.99709081329455,20.62032703375371,20.700065269029956,221009000
2021-10-01,20.674148559570312,20.79076450155357,20.13691029679446,20.68212181172919,240978000
2021-10-04,19.66745376586914,20.474803591708355,19.491032716054217,20.436927789431792,345635000
2021-10-05,20.38409996032715,20.580456026751712,19.789052772537165,19.884739402108554,279282000
2021-10-06,20.632286071777344,20.652219202114356,20.014313404708272,20.054183467600772,297202000
