Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2021-08-30,48.45570755004883,48.47295810766718,47.98995236497559,48.033077113917756,10034700
2021-08-31,48.567840576171875,48.748966518403655,48.300461835109836,48.43846302303041,14185700
2021-09-01,48.89558410644531,48.99046052601663,48.54195590908417,48.62820869515236,9518900
2021-09-02,48.96459197998047,49.18884266919483,48.654088494754625,48.96459197998047,11653200
2021-09-03,48.930091857910156,48.964592977017276,48.516088299248175,48.69721423924883,13220400
2021-09-07,48.01581954956055,48.89557811847263,47.87781839895906,48.81795226562136,20035300
2021-09-08,48.66271209716797,48.714463774740736,47.96408254607819,47.96408254607819,12040100
2021-09-09,48.17970657348633,48.66270903965379,48.127954899165154,48.45570892278417,12545400
2021-09-10,47.96408462524414,48.41258931302686,47.8864587506239,48.30908595339462,10573700
2021-09-13,48.360836029052734,48.64546532328824,48.076210025025006,48.076210025025006,20274300
2021-09-14,48.395599365234375,48.64761531907715,48.273937405459186,48.59547305844216,13918900
2021-09-15,48.560707092285156,48.664988281820925,48.160956454826085,48.38690289969937,15746000
2021-09-16,48.100120544433594,48.65629456659269,47.63954229916947,48.42165942795656,17430400
2021-09-17,47.309326171875,47.96108949891333,47.24849519322127,47.813358069337035,33370200
2021-09-20,46.97909927368164,47.27456543194528,46.69232183402596,47.02254949680051,27542500
2021-09-21,46.97040939331055,47.63955346814335,46.874816909043055,47.265875565119316,16418200
2021-09-22,47.03993225097656,47.413610152772925,46.979101273013406,47.370156612765236,12719700
2021-09-23,46.96171188354492,47.46574036755219,46.926950383947435,47.15289350125296,13836200
2021-09-24,46.83135986328125,47.13551802483754,46.80529039501956,46.92695233362639,9682200
2021-09-27,46.58804702758789,47.144217915913,46.553285518307575,46.79660945318982,12429500
2021-09-28,45.74508285522461,46.457676974068185,45.56258996711466,46.457676974068185,19926100
2021-09-29,46.02317428588867,46.19697848017107,45.67556921236316,45.74508890105255,13941500
2021-09-30,45.597354888916016,46.34471056115892,45.562593389035165,46.20566456163551,17672000
2021-10-01,46.0753173828125,46.2317408290285,45.6842587672725,45.86675168284472,16277400
2021-10-04,46.04924774169922,46.518514763557576,45.536527184356785,46.110078713329735,18973400
2021-10-05,46.12745666503906,46.46637300499433,45.99710269657667,46.07531441464628,17173100
2021-10-06,46.6749382019043,46.727080455453454,45.63211633619644,45.8580627865368,21284500
2021-10-07,46.82266616821289,47.170271196561536,46.76183520537591,46.918258628396394,13774400
2021-10-08,47.03123474121094,47.265869906767755,46.840053110602604,46.926953550421004,13786800
2021-10-11,47.1268310546875,47.26587375875195,46.935646093459056,47.1094503022995,12378500
2021-10-12,47.1268310546875,47.64824368120885,47.11814233601328,47.29194322981417,19474400
2021-10-13,47.13552474975586,47.30063693070213,46.74446609484136,47.0746904567339,12143300
2021-10-14,47.457054138183594,47.63085833024391,47.19634950761274,47.26586919541332,13704000
2021-10-15,47.344078063964844,47.6916864271447,47.178965914725886,47.48312074622898,17867000
2021-10-18,46.874813079833984,47.26587170396463,46.80529338834377,47.23111020069981,15861800
2021-10-19,47.05729675292969,47.10074696289236,46.727069190144064,46.9617043019887,11068500
2021-10-20,47.47444152832031,47.58741145117531,47.02255189178121,47.083382870253814,12474800
2021-10-21,47.231109619140625,47.50919501175624,47.109447674251214,47.448364039311535,14388300
2021-10-22,47.31801986694336,47.387539567113734,46.98779217477453,47.2658776055357,12828600
2021-10-25,47.1268310546875,47.33539676830395,46.944338127172834,47.25718504007772,11855000
2021-10-26,47.33539962768555,47.43099211407421,47.126833901470306,47.20504563442105,12086700
2021-10-27,48.247859954833984,48.734511028506326,48.03060554400442,48.638918557335046,24019800
2021-10-28,48.69974899291992,48.760579962081735,48.33475986290985,48.44773308351287,15928000
2021-10-29,48.98651885986328,49.073422604764,48.47379836758524,48.55201008047643,24463700
2021-11-01,48.812713623046875,49.01259057445019,48.57808180451727,49.00389854262979,11651100
2021-11-02,48.75189971923828,49.09950818283185,48.63892978635437,49.07343870832633,11498900
2021-11-03,48.91699981689453,48.95176131530813,48.47379899971849,48.664983925954346,10788300
2021-11-04,49.186397552490234,49.21247033615783,48.69105775831619,48.76058076137744,10820200
2021-11-05,49.39497756958008,49.67306303238237,49.177723094575775,49.39497756958008,12886700
2021-11-08,48.95176696777344,49.43841474160132,48.777962770675195,49.31675279814435,12828000
2021-11-09,49.0908088684082,49.1168783372875,48.74320047983423,49.021285864677694,10155800
2021-11-10,49.29068374633789,49.4644846298689,48.917005879675365,49.134260299128485,8813600
2021-11-11,49.308067321777344,49.42972927323288,49.160332584267366,49.38627904986155,7257700
2021-11-12,49.195091247558594,49.525318893178515,49.142948993500916,49.316753191987154,10162500
2021-11-15,49.20378112792969,49.25592338321899,48.899626259674015,49.12556940251545,10289200
2021-11-16,48.856178283691406,49.48186880072868,48.83010549732848,49.203783389814426,13756500
2021-11-17,48.586788177490234,48.70845014687658,48.360844993635595,48.69976142693757,13288700
2021-11-18,48.15226745605469,48.6041570281258,47.91763229468858,48.517256589859485,15380100
2021-11-19,47.90894317626953,48.22179005547502,47.70906951789695,48.178336521666,15813700
2021-11-22,48.204410552978516,48.682369601899474,47.86549419674437,47.88287163267085,16905600
2021-11-23,48.560707092285156,48.76058075349507,48.2304794578761,48.36952214893687,13835900
2021-11-24,48.169639587402344,48.52593662460238,47.82203126645852,48.41296342303984,12598900
2021-11-26,46.692317962646484,47.57871636394385,46.561967304097585,47.43967367246814,14754300
2021-11-29,47.43098831176758,47.561338979542754,46.86612547295668,46.97040667018472,22712500
2021-11-30,45.933433532714844,46.96682656985419,45.92467409605051,46.94055160060743,30485200
2021-12-01,45.80208206176758,46.8705064755581,45.784566524078706,46.39759698020027,18719600
2021-12-02,46.47640609741211,46.71286079863072,45.98598116072759,46.06479939446713,17074200
2021-12-03,46.88801574707031,46.94931845041517,46.39759077956466,46.70410763703573,21064400
2021-12-06,48.087806701660156,48.38556415315561,47.4134735514867,47.562353947607996,26624100
2021-12-07,48.35052490234375,48.53443300108741,48.03525196692801,48.18413233787281,23832700
2021-12-08,48.166622161865234,48.47313569386923,47.606138365773944,48.271712038445614,18026300
2021-12-09,48.04401397705078,48.28046869127403,47.80755926282753,47.94768020376574,13846400
2021-12-10,49.2875862121582,49.32261728208325,48.227921402525745,48.385557876441766,23153600
2021-12-13,50.58370590209961,50.732586279406405,49.8831012049854,49.9006167400066,31362800
2021-12-14,50.61874008178711,50.942769147718394,50.26843938208345,50.26843938208345,24806600
2021-12-15,50.846431732177734,51.012824291145364,50.48737164332915,50.732582433543854,24923800
2021-12-16,51.363136291503906,51.56455994926213,50.70631870895653,50.77637751390648,24696900
